,0,i,j,kper,obsnme
hds_00_034_008_163,35.6438026428223,34,8,163,hds_00_034_008_000
hds_00_034_008_164,35.608039855956996,34,8,164,hds_00_034_008_000
hds_00_034_008_165,35.653007507324205,34,8,165,hds_00_034_008_000
hds_00_034_008_166,35.6590576171875,34,8,166,hds_00_034_008_000
hds_00_034_008_167,35.5943603515625,34,8,167,hds_00_034_008_000
hds_00_034_008_168,35.6594734191895,34,8,168,hds_00_034_008_000
hds_00_034_008_169,35.61391067504879,34,8,169,hds_00_034_008_000
hds_00_034_008_170,35.65907669067379,34,8,170,hds_00_034_008_000
hds_00_034_008_171,35.7171974182129,34,8,171,hds_00_034_008_000
hds_00_034_008_172,35.6367835998535,34,8,172,hds_00_034_008_000
hds_00_034_008_173,35.733081817627,34,8,173,hds_00_034_008_000
hds_00_034_008_174,35.706779479980504,34,8,174,hds_00_034_008_000
hds_00_034_008_175,35.6420669555664,34,8,175,hds_00_034_008_000
hds_00_034_008_176,35.529182434081996,34,8,176,hds_00_034_008_000
hds_00_034_008_177,35.6301879882812,34,8,177,hds_00_034_008_000
hds_00_034_008_178,35.632148742675795,34,8,178,hds_00_034_008_000
hds_00_034_008_179,35.5559577941895,34,8,179,hds_00_034_008_000
hds_00_034_008_180,35.6058006286621,34,8,180,hds_00_034_008_000
hds_00_034_008_181,35.7069854736328,34,8,181,hds_00_034_008_000
hds_00_034_008_182,35.631256103515604,34,8,182,hds_00_034_008_000
hds_00_034_008_183,35.6695785522461,34,8,183,hds_00_034_008_000
hds_00_034_008_184,35.603855133056605,34,8,184,hds_00_034_008_000
hds_00_034_008_185,35.6148109436035,34,8,185,hds_00_034_008_000
hds_00_034_008_186,35.7033538818359,34,8,186,hds_00_034_008_000
hds_00_034_008_187,35.6839485168457,34,8,187,hds_00_034_008_000
hds_00_034_008_188,35.7600898742676,34,8,188,hds_00_034_008_000
hds_00_034_008_189,35.7155151367188,34,8,189,hds_00_034_008_000
hds_00_034_008_190,35.783660888671896,34,8,190,hds_00_034_008_000
hds_00_034_008_191,35.754299163818395,34,8,191,hds_00_034_008_000
hds_00_034_008_192,35.735198974609396,34,8,192,hds_00_034_008_000
hds_00_034_008_193,35.758049011230504,34,8,193,hds_00_034_008_000
hds_00_034_008_194,35.8232879638672,34,8,194,hds_00_034_008_000
hds_00_034_008_195,35.7542572021484,34,8,195,hds_00_034_008_000
hds_00_034_008_196,35.7494049072266,34,8,196,hds_00_034_008_000
hds_00_034_008_197,35.6569938659668,34,8,197,hds_00_034_008_000
hds_00_034_008_198,35.738594055175795,34,8,198,hds_00_034_008_000
hds_00_034_008_199,35.6603126525879,34,8,199,hds_00_034_008_000
hds_00_034_008_200,35.614719390869105,34,8,200,hds_00_034_008_000
hds_00_034_008_201,35.662666320800795,34,8,201,hds_00_034_008_000
hds_00_034_008_202,35.674102783203104,34,8,202,hds_00_034_008_000
hds_00_034_008_203,35.6461334228516,34,8,203,hds_00_034_008_000
hds_00_034_008_204,35.7225189208984,34,8,204,hds_00_034_008_000
hds_00_034_008_205,35.7503547668457,34,8,205,hds_00_034_008_000
hds_00_034_008_206,35.67466354370121,34,8,206,hds_00_034_008_000
hds_00_034_008_207,35.6840057373047,34,8,207,hds_00_034_008_000
hds_00_034_008_208,35.679782867431605,34,8,208,hds_00_034_008_000
hds_00_034_008_209,35.5983543395996,34,8,209,hds_00_034_008_000
hds_00_034_008_210,35.6439819335938,34,8,210,hds_00_034_008_000
hds_00_034_008_211,35.6541748046875,34,8,211,hds_00_034_008_000
hds_00_034_008_212,35.773097991943395,34,8,212,hds_00_034_008_000
hds_00_034_008_213,35.6873664855957,34,8,213,hds_00_034_008_000
hds_00_034_008_214,35.67319869995121,34,8,214,hds_00_034_008_000
hds_00_034_008_215,35.6680335998535,34,8,215,hds_00_034_008_000
hds_00_034_008_216,35.670093536377,34,8,216,hds_00_034_008_000
hds_00_034_008_217,35.6560020446777,34,8,217,hds_00_034_008_000
hds_00_034_008_218,35.573005676269496,34,8,218,hds_00_034_008_000
hds_00_034_008_219,35.6894493103027,34,8,219,hds_00_034_008_000
hds_00_034_008_220,35.6542205810547,34,8,220,hds_00_034_008_000
hds_00_034_008_221,35.708320617675795,34,8,221,hds_00_034_008_000
hds_00_034_008_222,35.774749755859396,34,8,222,hds_00_034_008_000
hds_00_034_008_223,35.6459541320801,34,8,223,hds_00_034_008_000
hds_00_034_008_224,35.632965087890604,34,8,224,hds_00_034_008_000
hds_00_034_008_225,35.606658935546896,34,8,225,hds_00_034_008_000
hds_00_034_008_226,35.676727294921896,34,8,226,hds_00_034_008_000
hds_00_034_008_227,35.6393165588379,34,8,227,hds_00_034_008_000
hds_00_034_008_228,35.5999870300293,34,8,228,hds_00_034_008_000
hds_00_034_008_229,35.7212791442871,34,8,229,hds_00_034_008_000
hds_00_034_008_230,35.6072273254395,34,8,230,hds_00_034_008_000
hds_00_034_008_231,35.592559814453104,34,8,231,hds_00_034_008_000
hds_00_034_008_232,35.6021690368652,34,8,232,hds_00_034_008_000
hds_00_034_008_233,35.749240875244105,34,8,233,hds_00_034_008_000
hds_00_034_008_234,35.6146469116211,34,8,234,hds_00_034_008_000
hds_00_034_008_235,35.6691474914551,34,8,235,hds_00_034_008_000
hds_00_034_008_236,35.5979232788086,34,8,236,hds_00_034_008_000
hds_00_034_008_237,35.691246032714794,34,8,237,hds_00_034_008_000
hds_00_034_008_238,35.603458404541,34,8,238,hds_00_034_008_000
hds_00_034_008_239,35.650390625,34,8,239,hds_00_034_008_000
hds_00_034_008_240,35.668418884277294,34,8,240,hds_00_034_008_000
hds_00_034_008_241,35.6592407226562,34,8,241,hds_00_034_008_000
hds_00_034_008_242,35.650688171386705,34,8,242,hds_00_034_008_000
hds_00_034_008_243,35.738517761230504,34,8,243,hds_00_034_008_000
hds_00_034_008_244,35.700496673584,34,8,244,hds_00_034_008_000
hds_00_034_008_245,35.7779579162598,34,8,245,hds_00_034_008_000
hds_00_034_008_246,35.7088394165039,34,8,246,hds_00_034_008_000
hds_00_034_008_247,35.7126312255859,34,8,247,hds_00_034_008_000
hds_00_034_008_248,35.7621192932129,34,8,248,hds_00_034_008_000
hds_00_034_008_249,35.7448616027832,34,8,249,hds_00_034_008_000
hds_00_034_008_250,35.794395446777294,34,8,250,hds_00_034_008_000
hds_00_034_008_251,35.7541732788086,34,8,251,hds_00_034_008_000
hds_00_034_008_252,35.735164642334,34,8,252,hds_00_034_008_000
hds_00_034_008_253,35.7753295898438,34,8,253,hds_00_034_008_000
hds_00_034_008_254,35.5688438415527,34,8,254,hds_00_034_008_000
hds_00_034_008_255,35.68739700317379,34,8,255,hds_00_034_008_000
hds_00_034_008_256,35.6372222900391,34,8,256,hds_00_034_008_000
hds_00_034_008_257,35.6598014831543,34,8,257,hds_00_034_008_000
hds_00_034_008_258,35.663368225097706,34,8,258,hds_00_034_008_000
hds_00_034_008_259,35.7423820495605,34,8,259,hds_00_034_008_000
hds_00_034_008_260,35.702720642089794,34,8,260,hds_00_034_008_000
hds_00_034_008_261,35.688938140869105,34,8,261,hds_00_034_008_000
hds_00_034_008_262,35.6617660522461,34,8,262,hds_00_034_008_000
hds_00_034_008_263,35.642875671386705,34,8,263,hds_00_034_008_000
hds_00_034_008_264,35.742279052734396,34,8,264,hds_00_034_008_000
hds_00_034_008_265,35.5310173034668,34,8,265,hds_00_034_008_000
hds_00_034_008_266,35.510902404785206,34,8,266,hds_00_034_008_000
hds_00_034_008_267,35.588191986084,34,8,267,hds_00_034_008_000
hds_00_034_008_268,35.618679046630895,34,8,268,hds_00_034_008_000
hds_00_034_008_269,35.639217376709,34,8,269,hds_00_034_008_000
hds_00_034_008_270,35.5359687805176,34,8,270,hds_00_034_008_000
hds_00_034_008_271,35.6498146057129,34,8,271,hds_00_034_008_000
hds_00_034_008_272,35.6873168945312,34,8,272,hds_00_034_008_000
hds_00_034_008_273,35.610050201416,34,8,273,hds_00_034_008_000
hds_00_034_008_274,35.7419319152832,34,8,274,hds_00_034_008_000
hds_00_034_008_275,35.6297149658203,34,8,275,hds_00_034_008_000
hds_00_034_008_276,35.5417823791504,34,8,276,hds_00_034_008_000
hds_00_034_008_277,35.658962249755895,34,8,277,hds_00_034_008_000
hds_00_034_008_278,35.606861114502,34,8,278,hds_00_034_008_000
hds_00_034_008_279,35.5418090820312,34,8,279,hds_00_034_008_000
hds_00_034_008_280,35.5115356445312,34,8,280,hds_00_034_008_000
hds_00_034_008_281,35.590934753418004,34,8,281,hds_00_034_008_000
hds_00_034_008_282,35.5893058776855,34,8,282,hds_00_034_008_000
hds_00_034_008_283,35.543495178222706,34,8,283,hds_00_034_008_000
hds_00_034_008_284,35.4682159423828,34,8,284,hds_00_034_008_000
hds_00_034_008_285,35.5711517333984,34,8,285,hds_00_034_008_000
hds_00_034_008_286,35.4837036132812,34,8,286,hds_00_034_008_000
hds_00_034_008_287,35.4778327941895,34,8,287,hds_00_034_008_000
hds_00_034_008_288,35.5312728881836,34,8,288,hds_00_034_008_000
hds_00_034_008_289,35.3449745178223,34,8,289,hds_00_034_008_000
hds_00_034_008_290,35.319488525390604,34,8,290,hds_00_034_008_000
hds_00_034_008_291,35.287914276123,34,8,291,hds_00_034_008_000
hds_00_034_008_292,35.4360847473145,34,8,292,hds_00_034_008_000
hds_00_034_008_293,35.505615234375,34,8,293,hds_00_034_008_000
hds_00_034_008_294,35.5306243896484,34,8,294,hds_00_034_008_000
hds_00_034_008_295,35.3803100585938,34,8,295,hds_00_034_008_000
hds_00_034_008_296,35.3567314147949,34,8,296,hds_00_034_008_000
hds_00_034_008_297,35.324920654296896,34,8,297,hds_00_034_008_000
hds_00_034_008_298,35.4547004699707,34,8,298,hds_00_034_008_000
hds_00_034_008_299,35.3099517822266,34,8,299,hds_00_034_008_000
hds_00_034_008_300,35.5850791931152,34,8,300,hds_00_034_008_000
hds_00_034_008_301,35.5813102722168,34,8,301,hds_00_034_008_000
hds_00_034_008_302,35.5335464477539,34,8,302,hds_00_034_008_000
hds_00_034_008_303,35.4496192932129,34,8,303,hds_00_034_008_000
hds_00_034_008_304,35.4912719726562,34,8,304,hds_00_034_008_000
hds_00_034_008_305,35.6311378479004,34,8,305,hds_00_034_008_000
hds_00_034_008_306,35.460205078125,34,8,306,hds_00_034_008_000
hds_00_034_008_307,35.4744834899902,34,8,307,hds_00_034_008_000
hds_00_034_008_308,35.4690284729004,34,8,308,hds_00_034_008_000
hds_00_034_008_309,35.440944671630895,34,8,309,hds_00_034_008_000
hds_00_034_008_310,35.562065124511705,34,8,310,hds_00_034_008_000
hds_00_034_008_311,35.615653991699205,34,8,311,hds_00_034_008_000
hds_00_034_008_312,35.5301971435547,34,8,312,hds_00_034_008_000
hds_00_034_008_313,35.4904937744141,34,8,313,hds_00_034_008_000
hds_00_034_008_314,35.489799499511705,34,8,314,hds_00_034_008_000
hds_00_034_008_315,35.4832000732422,34,8,315,hds_00_034_008_000
hds_00_034_008_316,35.582859039306605,34,8,316,hds_00_034_008_000
hds_00_034_008_317,35.49342727661129,34,8,317,hds_00_034_008_000
hds_00_034_008_318,35.58656692504879,34,8,318,hds_00_034_008_000
hds_00_034_008_319,35.686092376709,34,8,319,hds_00_034_008_000
hds_00_034_008_320,35.54408645629879,34,8,320,hds_00_034_008_000
hds_00_034_008_321,35.5333099365234,34,8,321,hds_00_034_008_000
hds_00_034_008_322,35.5562591552734,34,8,322,hds_00_034_008_000
hds_00_034_008_323,35.5310935974121,34,8,323,hds_00_034_008_000
hds_00_034_008_324,35.5643157958984,34,8,324,hds_00_034_008_000
hds_00_034_008_325,35.552726745605504,34,8,325,hds_00_034_008_000
hds_00_034_008_326,35.577423095703104,34,8,326,hds_00_034_008_000
hds_00_034_008_327,35.6235008239746,34,8,327,hds_00_034_008_000
hds_00_034_008_328,35.5377655029297,34,8,328,hds_00_034_008_000
hds_00_034_008_329,35.6209487915039,34,8,329,hds_00_034_008_000
hds_00_034_008_330,35.565727233886705,34,8,330,hds_00_034_008_000
hds_00_034_008_331,35.4698143005371,34,8,331,hds_00_034_008_000
hds_00_034_008_332,35.4898262023926,34,8,332,hds_00_034_008_000
hds_00_034_008_333,35.627758026123,34,8,333,hds_00_034_008_000
hds_00_034_008_334,35.624660491943395,34,8,334,hds_00_034_008_000
hds_00_034_008_335,35.653251647949205,34,8,335,hds_00_034_008_000
hds_00_034_008_336,35.5540657043457,34,8,336,hds_00_034_008_000
hds_00_034_008_337,35.5958137512207,34,8,337,hds_00_034_008_000
hds_00_034_008_338,35.5590171813965,34,8,338,hds_00_034_008_000
hds_00_034_008_339,35.4975547790527,34,8,339,hds_00_034_008_000
hds_00_034_008_340,35.5891075134277,34,8,340,hds_00_034_008_000
hds_00_034_008_341,35.5488739013672,34,8,341,hds_00_034_008_000
hds_00_034_008_342,35.580230712890604,34,8,342,hds_00_034_008_000
hds_00_034_008_343,35.6059150695801,34,8,343,hds_00_034_008_000
hds_00_034_008_344,35.5750617980957,34,8,344,hds_00_034_008_000
hds_00_034_008_345,35.55503463745121,34,8,345,hds_00_034_008_000
hds_00_034_008_346,35.502388000488295,34,8,346,hds_00_034_008_000
hds_00_034_008_347,35.5092010498047,34,8,347,hds_00_034_008_000
hds_00_034_008_348,35.694160461425795,34,8,348,hds_00_034_008_000
hds_00_034_008_349,35.594429016113295,34,8,349,hds_00_034_008_000
hds_00_034_008_350,35.626838684081996,34,8,350,hds_00_034_008_000
hds_00_034_008_351,35.583000183105504,34,8,351,hds_00_034_008_000
hds_00_034_008_352,35.54201126098629,34,8,352,hds_00_034_008_000
hds_00_034_008_353,35.583835601806605,34,8,353,hds_00_034_008_000
hds_00_034_008_354,35.6126937866211,34,8,354,hds_00_034_008_000
hds_00_034_008_355,35.604331970214794,34,8,355,hds_00_034_008_000
hds_00_034_008_356,35.5874061584473,34,8,356,hds_00_034_008_000
hds_00_034_008_357,35.5277557373047,34,8,357,hds_00_034_008_000
hds_00_034_008_358,35.5279960632324,34,8,358,hds_00_034_008_000
hds_00_034_008_359,35.4298248291016,34,8,359,hds_00_034_008_000
hds_00_034_008_360,35.6299285888672,34,8,360,hds_00_034_008_000
hds_00_034_008_361,35.36989212036129,34,8,361,hds_00_034_008_000
hds_00_034_008_362,35.476779937744105,34,8,362,hds_00_034_008_000
hds_00_034_008_363,35.5203819274902,34,8,363,hds_00_034_008_000
hds_00_034_008_364,35.4490814208984,34,8,364,hds_00_034_008_000
hds_00_035_011_000,34.6775436401367,35,11,0,hds_00_035_011_000
hds_00_035_011_001,34.6580085754395,35,11,1,hds_00_035_011_000
hds_00_035_011_002,34.491306304931605,35,11,2,hds_00_035_011_000
hds_00_035_011_003,34.5705718994141,35,11,3,hds_00_035_011_000
hds_00_035_011_004,34.6879501342773,35,11,4,hds_00_035_011_000
hds_00_035_011_005,34.5148506164551,35,11,5,hds_00_035_011_000
hds_00_035_011_006,34.585262298584,35,11,6,hds_00_035_011_000
hds_00_035_011_007,34.338893890380895,35,11,7,hds_00_035_011_000
hds_00_035_011_008,34.730255126953104,35,11,8,hds_00_035_011_000
hds_00_035_011_009,34.2381439208984,35,11,9,hds_00_035_011_000
hds_00_035_011_010,34.508274078369105,35,11,10,hds_00_035_011_000
hds_00_035_011_011,34.498931884765604,35,11,11,hds_00_035_011_000
hds_00_035_011_012,33.683216094970696,35,11,12,hds_00_035_011_000
hds_00_035_011_013,33.886222839355504,35,11,13,hds_00_035_011_000
hds_00_035_011_014,33.871780395507805,35,11,14,hds_00_035_011_000
hds_00_035_011_015,34.041408538818395,35,11,15,hds_00_035_011_000
hds_00_035_011_016,33.5367851257324,35,11,16,hds_00_035_011_000
hds_00_035_011_017,33.1000366210938,35,11,17,hds_00_035_011_000
hds_00_035_011_018,33.3900146484375,35,11,18,hds_00_035_011_000
hds_00_035_011_019,33.5056343078613,35,11,19,hds_00_035_011_000
hds_00_035_011_020,33.169788360595696,35,11,20,hds_00_035_011_000
hds_00_035_011_021,32.421169281005895,35,11,21,hds_00_035_011_000
hds_00_035_011_022,30.873929977417003,35,11,22,hds_00_035_011_000
hds_00_035_011_023,32.124435424804695,35,11,23,hds_00_035_011_000
hds_00_035_011_024,32.2508964538574,35,11,24,hds_00_035_011_000
hds_00_035_011_025,31.4477558135986,35,11,25,hds_00_035_011_000
hds_00_035_011_026,33.058620452880895,35,11,26,hds_00_035_011_000
hds_00_035_011_027,32.5050659179688,35,11,27,hds_00_035_011_000
hds_00_035_011_028,33.158107757568395,35,11,28,hds_00_035_011_000
hds_00_035_011_029,33.4228172302246,35,11,29,hds_00_035_011_000
hds_00_035_011_030,33.3986396789551,35,11,30,hds_00_035_011_000
hds_00_035_011_031,33.676502227783196,35,11,31,hds_00_035_011_000
hds_00_035_011_032,34.1011161804199,35,11,32,hds_00_035_011_000
hds_00_035_011_033,33.749439239502,35,11,33,hds_00_035_011_000
hds_00_035_011_034,33.745758056640604,35,11,34,hds_00_035_011_000
hds_00_035_011_035,34.054416656494105,35,11,35,hds_00_035_011_000
hds_00_035_011_036,34.0266151428223,35,11,36,hds_00_035_011_000
hds_00_035_011_037,34.2933311462402,35,11,37,hds_00_035_011_000
hds_00_035_011_038,34.2666244506836,35,11,38,hds_00_035_011_000
hds_00_035_011_039,34.3432769775391,35,11,39,hds_00_035_011_000
hds_00_035_011_040,34.1016120910645,35,11,40,hds_00_035_011_000
hds_00_035_011_041,34.2696151733398,35,11,41,hds_00_035_011_000
hds_00_035_011_042,34.222038269043004,35,11,42,hds_00_035_011_000
hds_00_035_011_043,34.8618583679199,35,11,43,hds_00_035_011_000
hds_00_035_011_044,34.9242172241211,35,11,44,hds_00_035_011_000
hds_00_035_011_045,35.072193145752,35,11,45,hds_00_035_011_000
hds_00_035_011_046,34.9094047546387,35,11,46,hds_00_035_011_000
hds_00_035_011_047,35.123561859130895,35,11,47,hds_00_035_011_000
hds_00_035_011_048,35.2779312133789,35,11,48,hds_00_035_011_000
hds_00_035_011_049,35.286705017089794,35,11,49,hds_00_035_011_000
hds_00_035_011_050,35.2524642944336,35,11,50,hds_00_035_011_000
hds_00_035_011_051,35.194118499755895,35,11,51,hds_00_035_011_000
hds_00_035_011_052,35.2740898132324,35,11,52,hds_00_035_011_000
hds_00_035_011_053,35.228546142578104,35,11,53,hds_00_035_011_000
hds_00_035_011_054,35.26267623901371,35,11,54,hds_00_035_011_000
hds_00_035_011_055,35.3086090087891,35,11,55,hds_00_035_011_000
hds_00_035_011_056,35.104522705078104,35,11,56,hds_00_035_011_000
hds_00_035_011_057,35.188957214355504,35,11,57,hds_00_035_011_000
hds_00_035_011_058,35.0893974304199,35,11,58,hds_00_035_011_000
hds_00_035_011_059,35.1959953308105,35,11,59,hds_00_035_011_000
hds_00_035_011_060,35.279148101806605,35,11,60,hds_00_035_011_000
hds_00_035_011_061,35.3012046813965,35,11,61,hds_00_035_011_000
hds_00_035_011_062,35.2636871337891,35,11,62,hds_00_035_011_000
hds_00_035_011_063,35.3873519897461,35,11,63,hds_00_035_011_000
hds_00_035_011_064,35.139392852783196,35,11,64,hds_00_035_011_000
hds_00_035_011_065,35.2696380615234,35,11,65,hds_00_035_011_000
hds_00_035_011_066,35.2478179931641,35,11,66,hds_00_035_011_000
hds_00_035_011_067,35.2714347839355,35,11,67,hds_00_035_011_000
hds_00_035_011_068,35.0982513427734,35,11,68,hds_00_035_011_000
hds_00_035_011_069,35.243659973144496,35,11,69,hds_00_035_011_000
hds_00_035_011_070,35.2744750976562,35,11,70,hds_00_035_011_000
hds_00_035_011_071,35.1719360351562,35,11,71,hds_00_035_011_000
hds_00_035_011_072,34.930965423584,35,11,72,hds_00_035_011_000
hds_00_035_011_073,35.1613082885742,35,11,73,hds_00_035_011_000
hds_00_035_011_074,35.1611862182617,35,11,74,hds_00_035_011_000
hds_00_035_011_075,35.2829742431641,35,11,75,hds_00_035_011_000
hds_00_035_011_076,35.206485748291,35,11,76,hds_00_035_011_000
hds_00_035_011_077,35.311973571777294,35,11,77,hds_00_035_011_000
hds_00_035_011_078,35.3298950195312,35,11,78,hds_00_035_011_000
hds_00_035_011_079,35.170299530029304,35,11,79,hds_00_035_011_000
hds_00_035_011_080,35.28794479370121,35,11,80,hds_00_035_011_000
hds_00_035_011_081,35.3015289306641,35,11,81,hds_00_035_011_000
hds_00_035_011_082,35.2463340759277,35,11,82,hds_00_035_011_000
hds_00_035_011_083,35.3632774353027,35,11,83,hds_00_035_011_000
hds_00_035_011_084,35.2270164489746,35,11,84,hds_00_035_011_000
hds_00_035_011_085,35.3061408996582,35,11,85,hds_00_035_011_000
hds_00_035_011_086,35.264457702636705,35,11,86,hds_00_035_011_000
hds_00_035_011_087,35.370414733886705,35,11,87,hds_00_035_011_000
hds_00_035_011_088,35.2983436584473,35,11,88,hds_00_035_011_000
hds_00_035_011_089,35.370903015136705,35,11,89,hds_00_035_011_000
hds_00_035_011_090,35.3011589050293,35,11,90,hds_00_035_011_000
hds_00_035_011_091,35.206382751464794,35,11,91,hds_00_035_011_000
hds_00_035_011_092,35.2575225830078,35,11,92,hds_00_035_011_000
hds_00_035_011_093,35.3517723083496,35,11,93,hds_00_035_011_000
hds_00_035_011_094,35.2773780822754,35,11,94,hds_00_035_011_000
hds_00_035_011_095,35.36606979370121,35,11,95,hds_00_035_011_000
hds_00_035_011_096,35.306877136230504,35,11,96,hds_00_035_011_000
hds_00_035_011_097,35.3217544555664,35,11,97,hds_00_035_011_000
hds_00_035_011_098,35.1629257202148,35,11,98,hds_00_035_011_000
hds_00_035_011_099,35.345832824706996,35,11,99,hds_00_035_011_000
hds_00_035_011_100,35.1722450256348,35,11,100,hds_00_035_011_000
hds_00_035_011_101,35.3245735168457,35,11,101,hds_00_035_011_000
hds_00_035_011_102,35.316722869873,35,11,102,hds_00_035_011_000
hds_00_035_011_103,35.280403137206996,35,11,103,hds_00_035_011_000
hds_00_035_011_104,35.358192443847706,35,11,104,hds_00_035_011_000
